,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1196494,2,2017-01-18 01:34:10,2017-01-18 01:40:27,5,0.65,1,N,229,233,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
6986516,2,2017-01-24 09:11:45,2017-01-24 09:17:18,2,0.55,1,N,164,170,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
1009564,2,2017-01-17 15:31:12,2017-01-17 15:43:52,1,1.67,1,N,230,246,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
6721501,2,2017-01-23 14:26:54,2017-01-23 14:36:06,1,1.12,1,N,234,170,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
4273647,1,2017-01-20 19:36:28,2017-01-20 19:59:11,3,1.7,1,N,79,158,1,14.0,1.0,0.5,3.15,0.0,0.3,18.95
5608049,1,2017-01-12 07:31:21,2017-01-12 07:37:36,2,1.3,1,N,24,42,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
4495701,2,2017-01-22 08:25:33,2017-01-22 08:31:04,2,1.26,1,N,48,161,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
147009,1,2017-01-01 03:10:19,2017-01-01 03:19:57,2,1.4,1,N,90,137,1,8.0,0.5,0.5,1.0,0.0,0.3,10.3
1769829,2,2017-01-19 08:52:16,2017-01-19 09:03:07,1,1.95,1,N,170,114,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
878434,2,2017-01-17 08:02:26,2017-01-17 08:15:03,5,0.84,1,N,186,246,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
4322621,2,2017-01-20 22:14:07,2017-01-20 22:16:09,1,0.34,1,N,230,163,1,3.5,0.5,0.5,1.2,0.0,0.3,6.0
8685456,1,2017-01-28 20:08:00,2017-01-28 20:22:31,1,1.2,1,N,164,107,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3
2933679,2,2017-01-02 01:59:22,2017-01-02 02:04:35,2,2.4,1,N,229,79,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
4312232,1,2017-01-20 21:39:58,2017-01-20 21:45:54,1,0.9,1,N,163,141,1,6.0,0.5,0.5,1.5,0.0,0.3,8.8
4161293,2,2017-01-20 13:43:27,2017-01-20 14:14:28,1,11.24,1,N,138,161,2,35.0,0.0,0.5,0.0,5.54,0.3,41.34
2963382,2,2017-01-02 10:00:48,2017-01-02 10:11:09,1,1.45,1,N,48,162,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
9006750,2,2017-01-29 16:20:32,2017-01-29 16:33:14,1,1.57,1,N,186,162,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
7940787,2,2017-01-26 23:31:39,2017-01-26 23:35:35,2,0.74,1,N,148,79,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56
8502310,1,2017-01-28 14:07:58,2017-01-28 14:12:27,1,0.7,1,N,186,100,1,5.0,0.0,0.5,1.5,0.0,0.3,7.3
7086644,1,2017-01-24 15:07:58,2017-01-24 15:20:57,2,1.2,1,N,233,164,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
8118206,2,2017-01-27 14:05:10,2017-01-27 14:10:28,1,0.68,1,N,263,236,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
5543216,2,2017-01-11 22:19:19,2017-01-11 22:25:40,1,0.92,1,N,234,137,1,6.0,0.5,0.5,1.46,0.0,0.3,10.71
1392990,2,2017-01-18 16:29:26,2017-01-18 16:33:00,1,0.96,1,N,141,262,2,5.0,1.0,0.5,0.0,0.0,0.3,6.8
1867218,2,2017-01-06 11:30:26,2017-01-06 11:35:39,1,0.66,1,N,238,24,1,5.5,0.0,0.5,2.0,0.0,0.3,8.3
2008475,2,2017-01-06 18:22:17,2017-01-06 18:57:28,3,4.08,1,N,162,231,2,22.5,1.0,0.5,0.0,0.0,0.3,24.3
3896916,2,2017-01-05 14:08:49,2017-01-05 14:14:29,1,0.5,1,N,161,237,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
9247461,1,2017-01-30 14:44:36,2017-01-30 15:12:16,1,3.6,1,N,75,48,1,19.5,0.0,0.5,1.0,0.0,0.3,21.3
429487,2,2017-01-15 10:47:03,2017-01-15 11:02:58,1,2.99,1,N,263,230,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
27417,2,2017-01-01 11:28:12,2017-01-01 11:38:07,1,1.71,1,N,113,79,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
718622,1,2017-01-16 15:40:18,2017-01-16 15:44:45,1,0.5,1,N,170,137,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
8055768,2,2017-01-27 10:18:36,2017-01-27 10:33:35,1,1.31,1,N,230,233,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
26526,1,2017-01-01 11:23:05,2017-01-01 11:27:23,2,0.9,1,N,234,107,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
7188791,2,2017-01-24 20:34:54,2017-01-24 20:50:21,1,2.57,1,N,163,263,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8
1266162,1,2017-01-18 09:16:09,2017-01-18 09:26:28,1,1.1,1,N,264,68,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
6129911,2,2017-01-13 18:17:52,2017-01-13 18:38:03,1,2.7,1,N,170,142,1,14.5,1.0,0.5,3.26,0.0,0.3,19.56
5062233,1,2017-01-10 11:54:37,2017-01-10 12:01:12,2,0.7,1,N,246,68,1,6.0,0.0,0.5,0.0,0.0,0.3,6.8
6476153,1,2017-01-16 04:46:34,2017-01-16 05:04:04,1,9.2,1,Y,236,138,1,26.0,0.5,0.5,8.2,5.54,0.3,41.04
9459841,1,2017-01-31 09:05:23,2017-01-31 09:19:43,1,1.1,1,N,186,230,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
3827859,2,2017-01-05 10:14:53,2017-01-05 10:43:20,1,12.29,4,N,132,265,2,55.5,0.0,0.5,0.0,0.0,0.3,56.3
2901195,1,2017-01-09 00:38:28,2017-01-09 00:54:51,3,5.8,1,N,238,148,3,18.5,0.5,0.5,0.0,0.0,0.3,19.8
3557654,2,2017-01-04 14:21:19,2017-01-04 14:27:50,2,0.78,1,N,237,263,1,5.5,0.0,0.5,1.5,0.0,0.3,7.8
5711191,1,2017-01-12 13:52:09,2017-01-12 14:05:46,1,2.0,1,N,264,264,1,11.0,0.0,0.5,1.0,0.0,0.3,12.8
8592494,2,2017-01-29 11:45:43,2017-01-29 11:49:10,5,0.51,1,N,90,90,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
5325656,1,2017-01-11 09:40:20,2017-01-11 10:05:28,1,3.0,1,N,236,100,1,17.0,0.0,0.5,2.0,0.0,0.3,19.8
6936894,1,2017-01-24 06:52:14,2017-01-24 06:58:47,1,1.0,1,N,100,161,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1139189,2,2017-01-17 21:26:29,2017-01-17 21:37:34,1,3.81,1,N,229,74,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8
3104853,2,2017-01-02 19:40:30,2017-01-02 19:46:39,6,0.86,1,N,230,170,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
9542246,2,2017-01-31 14:20:13,2017-01-31 14:28:11,1,1.17,1,N,238,142,1,7.5,0.0,0.5,2.0,0.0,0.3,10.3
8171175,1,2017-01-27 17:03:41,2017-01-27 17:08:45,1,0.8,1,N,238,239,2,5.5,1.0,0.5,0.0,0.0,0.3,7.3
757522,2,2017-01-16 18:02:52,2017-01-16 18:09:23,3,1.93,1,N,141,229,1,8.0,1.0,0.5,1.96,0.0,0.3,11.76
671421,1,2017-01-01 20:19:19,2017-01-01 20:43:15,4,3.4,1,N,163,114,2,17.0,0.5,0.5,0.0,0.0,0.3,18.3
8331171,2,2017-01-28 00:04:10,2017-01-28 00:21:15,1,1.84,1,N,148,107,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96
147296,1,2017-01-01 03:11:09,2017-01-01 03:24:46,1,1.3,1,N,230,48,1,9.5,0.5,0.5,1.0,0.0,0.3,11.8
5431293,1,2017-01-11 14:51:56,2017-01-11 15:13:48,1,3.9,1,N,166,50,2,18.5,0.0,0.5,0.0,0.0,0.3,19.3
1745309,2,2017-01-06 06:29:33,2017-01-06 06:47:29,1,4.78,1,N,100,45,1,18.0,0.0,0.5,3.76,0.0,0.3,22.56
357360,1,2017-01-15 01:37:33,2017-01-15 01:44:44,1,1.7,1,N,164,79,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8
9162049,1,2017-01-30 08:45:55,2017-01-30 08:54:26,1,0.7,1,N,100,161,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
8161879,2,2017-01-27 16:29:03,2017-01-27 16:43:52,1,1.93,1,N,140,142,1,11.5,1.0,0.5,2.0,0.0,0.3,15.3
3646998,1,2017-01-09 06:25:02,2017-01-09 06:59:12,3,9.8,1,N,230,138,1,33.0,0.0,0.5,10.0,5.54,0.3,49.34
7099294,2,2017-01-24 15:53:15,2017-01-24 15:59:23,2,1.14,1,N,48,68,1,6.0,0.0,0.5,1.7,0.0,0.3,8.5
8178509,2,2017-01-29 10:30:40,2017-01-29 10:43:09,3,3.38,1,N,261,164,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96
7543141,1,2017-01-25 21:25:00,2017-01-25 21:40:19,1,1.8,1,N,114,186,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3
2965475,1,2017-01-02 10:15:28,2017-01-02 10:46:09,1,16.4,1,N,138,13,1,46.0,0.0,0.5,10.45,5.54,0.3,62.79
4175020,2,2017-01-20 14:32:30,2017-01-20 14:43:05,1,0.95,1,N,164,68,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
8251999,2,2017-01-27 20:16:30,2017-01-27 20:39:43,6,4.94,1,N,161,223,1,19.5,0.5,0.5,3.0,0.0,0.3,23.8
7480682,1,2017-01-29 08:22:26,2017-01-29 08:25:09,1,0.7,1,N,170,100,1,4.0,0.0,0.5,1.0,0.0,0.3,5.8
8921034,1,2017-01-22 16:51:39,2017-01-22 16:54:44,1,0.8,1,N,141,263,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35
6050744,1,2017-01-13 13:55:59,2017-01-13 14:01:28,1,0.7,1,N,161,161,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
7485805,1,2017-01-25 18:37:39,2017-01-25 18:47:24,1,1.2,1,N,161,237,1,8.5,1.0,0.5,1.0,0.0,0.3,11.3
2920782,1,2017-01-09 04:33:20,2017-01-09 04:54:25,1,5.9,1,N,48,226,2,20.5,0.5,0.5,0.0,0.0,0.3,21.8
3556222,2,2017-01-04 14:15:47,2017-01-04 14:35:45,2,2.31,1,N,48,229,1,13.5,0.0,0.5,3.58,0.0,0.3,17.88
284808,1,2017-01-14 21:24:26,2017-01-14 21:33:33,2,1.0,1,N,164,107,1,7.5,0.5,0.5,2.0,0.0,0.3,10.8
6112837,2,2017-01-13 17:30:18,2017-01-13 17:55:44,3,3.14,1,N,68,43,1,17.0,1.0,0.5,5.64,0.0,0.3,24.44
5818122,1,2017-01-12 19:21:10,2017-01-12 19:35:38,1,2.1,1,N,229,79,1,11.0,1.0,0.5,2.55,0.0,0.3,15.35
2627937,2,2017-01-08 01:53:39,2017-01-08 02:02:30,5,1.68,1,N,170,68,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16
1195639,2,2017-01-18 01:20:39,2017-01-18 01:51:27,1,18.53,2,N,132,79,1,52.0,0.0,0.5,13.2,0.0,0.3,66.0
3483675,1,2017-01-04 09:06:50,2017-01-04 09:15:01,1,1.0,1,N,246,186,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75
1162927,2,2017-01-17 22:26:04,2017-01-17 22:34:18,2,1.65,1,N,79,107,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
2362662,2,2017-01-07 11:19:54,2017-01-07 11:29:02,1,1.0,1,N,161,48,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
5024720,1,2017-01-10 10:00:15,2017-01-10 10:10:02,1,1.2,1,N,237,236,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
9651651,2,2017-01-31 20:29:33,2017-01-31 20:32:26,1,0.54,1,N,236,263,1,4.0,0.5,0.5,1.59,0.0,0.3,6.89
2100025,2,2017-01-19 15:21:20,2017-01-19 15:30:28,2,1.35,1,N,163,143,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
5000194,1,2017-01-10 08:39:14,2017-01-10 08:45:37,1,0.9,1,N,239,142,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
9408731,2,2017-01-31 03:52:56,2017-01-31 04:02:36,2,6.57,1,N,148,83,1,19.0,0.5,0.5,5.08,0.0,0.3,25.38
8480451,1,2017-01-28 13:02:00,2017-01-28 13:11:26,1,0.9,1,N,79,249,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3
7583240,1,2017-01-25 23:40:56,2017-01-25 23:48:35,2,1.5,1,N,143,238,1,7.5,0.5,0.5,1.75,0.0,0.3,10.55
9565593,1,2017-01-31 15:46:10,2017-01-31 16:01:32,1,2.0,1,N,140,142,1,11.5,0.0,0.5,1.7,0.0,0.3,14.0
8650954,2,2017-01-29 13:50:41,2017-01-29 13:56:38,3,0.71,1,N,230,162,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
4052095,1,2017-01-20 08:00:54,2017-01-20 08:08:38,1,1.2,1,N,141,162,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2882543,1,2017-01-08 22:23:13,2017-01-08 22:26:59,3,0.8,1,N,230,163,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
4579386,2,2017-01-21 16:44:19,2017-01-21 16:52:09,1,0.76,1,N,107,137,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
8371669,1,2017-01-28 02:28:56,2017-01-28 02:36:09,1,2.0,1,N,97,225,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
8739974,1,2017-01-28 22:59:18,2017-01-28 23:05:26,1,0.9,1,N,237,140,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
9318034,1,2017-01-30 18:53:10,2017-01-30 19:00:03,1,0.9,1,N,13,231,1,6.0,1.0,0.5,1.55,0.0,0.3,9.35
9242192,2,2017-01-30 14:24:26,2017-01-30 14:27:59,1,0.78,1,N,237,237,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
3151400,1,2017-01-03 00:31:01,2017-01-03 00:37:16,1,1.1,1,N,48,50,1,6.5,0.5,0.5,1.55,0.0,0.3,9.35
8661468,2,2017-01-29 14:17:28,2017-01-29 15:16:19,1,23.41,2,N,230,132,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34
5155486,2,2017-01-10 19:50:40,2017-01-10 20:02:28,1,2.88,1,N,140,224,1,12.0,1.0,0.5,1.5,0.0,0.3,15.3
8040970,2,2017-01-29 15:53:10,2017-01-29 15:56:11,1,0.72,1,N,143,239,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
8213792,1,2017-01-27 18:39:55,2017-01-27 18:52:19,1,1.9,1,N,239,263,1,10.0,1.0,0.5,2.35,0.0,0.3,14.15
9148679,1,2017-01-30 08:00:34,2017-01-30 08:07:55,1,0.9,1,N,239,238,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
3185217,2,2017-01-03 07:50:28,2017-01-03 07:53:27,1,0.64,1,N,166,41,1,4.0,0.0,0.5,0.0,0.0,0.3,4.8
9639329,2,2017-01-31 19:51:17,2017-01-31 20:03:27,5,1.75,1,N,162,186,1,9.5,1.0,0.5,1.5,0.0,0.3,12.8
8142298,1,2017-01-27 15:20:49,2017-01-27 15:27:24,2,0.8,1,N,262,236,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2850181,2,2017-01-08 19:54:23,2017-01-08 20:03:20,1,1.81,1,N,170,50,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
7067781,1,2017-01-24 14:04:05,2017-01-24 14:27:43,1,2.6,1,N,246,144,4,15.5,0.0,0.5,0.0,0.0,0.3,16.3
218207,1,2017-01-14 17:46:04,2017-01-14 17:57:19,3,1.5,1,N,170,230,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
5873009,1,2017-01-12 22:05:50,2017-01-12 22:19:10,3,1.6,1,N,186,230,3,10.0,0.5,0.5,0.0,0.0,0.3,11.3
8828788,2,2017-01-22 12:40:41,2017-01-22 12:45:08,1,0.93,1,N,234,170,1,5.5,0.0,0.5,1.58,0.0,0.3,7.88
5029277,1,2017-01-10 10:17:38,2017-01-10 10:26:53,1,0.9,1,N,249,113,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
4839576,1,2017-01-09 17:32:03,2017-01-09 17:39:01,1,0.9,1,N,162,141,1,6.5,1.0,0.5,2.0,0.0,0.3,10.3
5266495,2,2017-01-11 04:27:31,2017-01-11 04:35:50,2,2.53,1,N,141,186,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8
4144988,2,2017-01-20 12:41:11,2017-01-20 12:58:06,1,1.19,1,N,186,161,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
5282254,1,2017-01-11 07:14:47,2017-01-11 07:19:19,1,1.0,1,N,162,234,1,5.5,0.0,0.5,0.95,0.0,0.3,7.25
1416660,2,2017-01-18 17:53:59,2017-01-18 18:06:44,1,2.26,1,N,230,158,1,10.5,1.0,0.5,2.46,0.0,0.3,14.76
6080491,1,2017-01-13 15:35:16,2017-01-13 15:43:50,1,1.1,1,N,158,90,1,7.0,0.0,0.5,1.2,0.0,0.3,9.0
7765840,1,2017-01-26 14:42:53,2017-01-26 14:46:01,3,0.4,1,N,107,79,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
8949251,1,2017-01-22 18:42:31,2017-01-22 18:54:51,1,1.8,1,N,114,170,1,9.5,1.0,0.5,2.25,0.0,0.3,13.55
6602301,2,2017-01-23 07:15:31,2017-01-23 07:17:07,1,0.33,1,N,162,161,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
9292153,2,2017-01-30 17:34:02,2017-01-30 17:56:55,2,3.06,1,N,238,162,1,16.0,1.0,0.5,3.56,0.0,0.3,21.36
3130799,2,2017-01-02 22:02:04,2017-01-02 22:11:52,2,2.48,1,N,164,141,1,10.5,0.5,0.5,1.0,0.0,0.3,12.8
3690887,2,2017-01-04 21:29:53,2017-01-04 21:38:02,6,1.44,1,N,236,140,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8
8648477,1,2017-01-29 13:42:15,2017-01-29 14:01:23,3,3.7,1,N,230,236,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
6314107,1,2017-01-14 06:07:04,2017-01-14 06:20:48,1,7.5,1,N,79,82,2,21.5,0.0,0.5,0.0,0.0,0.3,22.3
520378,1,2017-01-15 16:17:14,2017-01-15 16:39:56,1,2.7,1,N,246,144,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
7988823,1,2017-01-27 06:58:14,2017-01-27 07:01:43,1,0.7,1,N,162,230,1,4.5,0.0,0.5,2.0,0.0,0.3,7.3
7692628,2,2017-01-26 09:57:24,2017-01-26 10:05:15,2,1.32,1,N,239,237,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
8565481,1,2017-01-28 17:00:55,2017-01-28 17:04:21,1,0.5,1,N,137,170,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35
9109444,1,2017-01-30 00:20:05,2017-01-30 00:56:14,1,14.5,1,N,249,134,1,43.0,0.5,0.5,8.85,0.0,0.3,53.15
7668144,2,2017-01-29 15:23:38,2017-01-29 15:59:05,2,16.72,3,N,50,1,2,64.5,0.0,0.0,0.0,12.5,0.3,77.3
7169372,2,2017-01-24 19:39:23,2017-01-24 19:57:51,1,5.03,1,N,88,68,1,18.5,1.0,0.5,3.5,0.0,0.3,23.8
5881116,1,2017-01-12 22:30:43,2017-01-12 22:50:06,1,3.5,1,Y,161,145,1,14.5,0.5,0.5,2.5,5.54,0.3,23.84
3325285,1,2017-01-03 16:44:10,2017-01-03 16:56:28,1,1.6,1,N,237,236,2,10.0,1.0,0.5,0.0,0.0,0.3,11.8
1873880,1,2017-01-06 11:55:41,2017-01-06 12:23:24,1,5.8,1,N,164,33,2,23.0,0.0,0.5,0.0,0.0,0.3,23.8
5720495,2,2017-01-12 14:27:14,2017-01-12 14:29:46,1,0.4,1,N,238,238,1,4.0,0.0,0.5,1.0,0.0,0.3,5.8
3053410,2,2017-01-02 16:18:51,2017-01-02 16:22:34,1,0.61,1,N,231,231,1,4.5,0.0,0.5,1.0,0.0,0.3,6.3
9514483,2,2017-01-31 12:32:49,2017-01-31 12:36:03,5,0.27,1,N,237,237,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
3892095,2,2017-01-05 13:50:23,2017-01-05 14:04:36,5,2.54,1,N,170,79,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76
752848,2,2017-01-16 17:46:44,2017-01-16 17:54:54,1,0.98,1,N,170,234,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
6221660,2,2017-01-13 22:33:30,2017-01-13 22:46:23,5,1.5,1,N,170,79,1,10.0,0.5,0.5,2.82,0.0,0.3,14.12
3629065,2,2017-01-04 18:39:47,2017-01-04 18:48:27,1,1.71,1,N,162,263,1,8.0,1.0,0.5,1.96,0.0,0.3,11.76
1823272,2,2017-01-06 08:41:38,2017-01-06 08:52:44,1,4.71,1,N,13,228,1,15.0,0.0,0.5,4.27,5.54,0.3,25.61
8492134,2,2017-01-28 13:36:50,2017-01-29 00:00:00,6,0.93,1,N,79,234,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
5672897,1,2017-01-12 11:25:34,2017-01-12 11:31:44,1,1.5,1,N,263,74,1,7.0,0.0,0.5,2.0,0.0,0.3,9.8
9005663,2,2017-01-29 16:16:43,2017-01-29 16:18:27,1,0.35,1,N,264,264,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
6462102,2,2017-01-14 15:19:55,2017-01-14 15:26:29,3,0.85,1,N,234,107,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2320237,2,2017-01-07 08:52:44,2017-01-07 08:58:08,1,0.84,1,N,107,170,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
9578267,1,2017-01-31 16:38:09,2017-01-31 16:46:08,1,1.1,1,N,170,170,1,7.0,1.0,0.5,1.76,0.0,0.3,10.56
6583112,2,2017-01-16 00:47:49,2017-01-16 01:01:39,1,4.21,1,N,79,142,1,14.5,0.5,0.5,3.16,0.0,0.3,18.96
2395911,2,2017-01-07 12:55:16,2017-01-07 13:07:17,1,5.45,1,N,229,88,1,17.0,0.0,0.5,3.56,0.0,0.3,21.36
6319618,2,2017-01-14 07:26:57,2017-01-14 07:36:36,1,2.38,1,N,170,144,1,10.0,0.0,0.5,2.7,0.0,0.3,13.5
8888293,2,2017-01-22 15:04:25,2017-01-22 15:17:45,1,1.02,1,N,90,107,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
360536,1,2017-01-15 01:50:53,2017-01-15 02:08:16,2,5.3,1,N,68,40,1,17.5,0.5,0.5,2.0,0.0,0.3,20.8
21123,1,2017-01-01 10:48:43,2017-01-01 10:55:06,2,1.5,1,N,163,50,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
5226976,2,2017-01-10 22:04:24,2017-01-10 22:40:49,1,12.28,1,N,132,49,1,38.5,0.5,0.5,7.96,0.0,0.3,47.76
9434734,2,2017-01-31 07:45:51,2017-01-31 07:50:18,1,0.68,1,N,113,107,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
808527,2,2017-01-16 21:21:26,2017-01-16 21:40:34,2,6.93,1,N,163,256,2,22.0,0.5,0.5,0.0,0.0,0.3,23.3
8733674,2,2017-01-28 22:41:30,2017-01-28 22:48:27,1,1.42,1,N,43,237,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56
2705751,2,2017-01-08 11:40:35,2017-01-08 11:47:19,1,1.3,1,N,141,236,1,7.0,0.0,0.5,2.34,0.0,0.3,10.14
2818583,1,2017-01-08 17:56:55,2017-01-08 18:07:31,1,2.0,1,N,88,79,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35
46535,1,2017-01-01 13:04:31,2017-01-01 13:13:36,1,2.8,1,N,13,232,1,10.5,0.0,0.5,2.0,0.0,0.3,13.3
2642413,2,2017-01-08 03:17:13,2017-01-08 03:24:56,1,2.14,1,N,79,13,1,8.5,0.5,0.5,1.5,0.0,0.3,11.3
8108257,2,2017-01-27 13:32:37,2017-01-27 13:59:03,2,11.39,1,N,138,64,1,33.0,0.0,0.5,0.0,0.0,0.3,33.8
6552954,2,2017-01-16 12:22:23,2017-01-16 12:24:45,2,0.74,1,N,186,68,1,4.0,0.0,0.5,1.5,0.0,0.3,6.3
9095758,1,2017-01-29 22:29:48,2017-01-29 22:35:21,2,0.8,1,N,114,79,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
2341493,2,2017-01-07 10:15:02,2017-01-07 10:35:16,1,4.45,1,N,232,237,1,17.0,0.0,0.5,3.56,0.0,0.3,21.36
9423126,1,2017-01-31 07:01:05,2017-01-31 07:10:33,1,3.4,1,N,262,107,1,12.5,0.0,0.5,3.3,0.0,0.3,16.6
731399,1,2017-01-16 16:27:46,2017-01-16 16:49:05,2,3.1,1,N,236,186,1,15.0,0.0,0.5,0.0,0.0,0.3,15.8
6530095,2,2017-01-16 10:44:06,2017-01-16 10:47:03,1,0.79,1,N,143,143,1,4.5,0.0,0.5,2.0,0.0,0.3,7.3
4518434,1,2017-01-21 12:50:36,2017-01-21 13:08:04,1,2.2,1,N,87,79,1,12.5,0.0,0.5,2.65,0.0,0.3,15.95
7021561,1,2017-01-24 11:22:40,2017-01-24 11:30:03,1,1.2,1,N,141,229,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
3351810,1,2017-01-03 18:20:48,2017-01-03 18:28:33,1,0.7,1,N,68,100,1,6.5,1.0,0.5,1.65,0.0,0.3,9.95
1767605,1,2017-01-19 08:45:30,2017-01-19 09:04:36,1,2.3,1,N,246,163,1,14.0,0.0,0.5,2.95,0.0,0.3,17.75
5436524,2,2017-01-11 15:10:32,2017-01-11 15:13:55,1,0.82,1,N,4,107,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
9018275,2,2017-01-29 17:01:42,2017-01-29 17:25:54,1,4.22,1,N,125,143,1,18.0,0.0,0.5,3.76,0.0,0.3,22.56
3132662,1,2017-01-02 22:11:52,2017-01-02 22:40:54,1,16.7,2,N,132,170,1,52.0,0.0,0.5,7.92,0.0,0.3,60.72
3084145,2,2017-01-02 18:16:51,2017-01-02 18:31:16,2,2.32,1,N,144,90,1,11.0,0.0,0.5,1.0,0.0,0.3,12.8
2263018,1,2017-01-09 10:03:14,2017-01-09 10:28:11,1,1.7,1,N,68,50,1,15.5,0.0,0.5,3.25,0.0,0.3,19.55
7847220,1,2017-01-26 19:08:03,2017-01-26 19:19:25,1,1.1,1,N,164,162,1,8.5,1.0,0.5,2.05,0.0,0.3,12.35
4591095,1,2017-01-21 16:54:26,2017-01-21 17:06:40,3,1.8,1,N,211,170,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
6219247,1,2017-01-13 22:26:46,2017-01-13 22:29:24,1,0.6,1,N,170,107,1,4.0,0.5,0.5,1.05,0.0,0.3,6.35
5569771,2,2017-01-12 00:02:24,2017-01-12 00:16:09,5,3.47,1,N,229,239,1,13.5,0.5,0.5,2.96,0.0,0.3,17.76
